Solver,BenchmarkChoice,OptionWordpressRequire,OptionMysqlRequire,OptionMysqlProvide,OptionWebservers,min(FinalConfigurationComponents),max(FinalConfigurationComponents),mean(FinalConfigurationComponents),stddev(FinalConfigurationComponents),min(FinalConfigurationBindings),max(FinalConfigurationBindings),mean(FinalConfigurationBindings),stddev(FinalConfigurationBindings),min(SolvingSystemTime),max(SolvingSystemTime),mean(SolvingSystemTime),stddev(SolvingSystemTime),min(SolvingUserTime),max(SolvingUserTime),mean(SolvingUserTime),stddev(SolvingUserTime),min(SolvingWallClockTime),max(SolvingWallClockTime),mean(SolvingWallClockTime),stddev(SolvingWallClockTime),min(SystemTime),max(SystemTime),mean(SystemTime),stddev(SystemTime),min(UserTime),max(UserTime),mean(UserTime),stddev(UserTime),min(WallClockTime),max(WallClockTime),mean(WallClockTime),stddev(WallClockTime),min(AverageTotalMemoryUse),max(AverageTotalMemoryUse),mean(AverageTotalMemoryUse),stddev(AverageTotalMemoryUse),min(MaximumResidentSetSize),max(MaximumResidentSetSize),mean(MaximumResidentSetSize),stddev(MaximumResidentSetSize),min(AverageResidentSetSize),max(AverageResidentSetSize),mean(AverageResidentSetSize),stddev(AverageResidentSetSize),min(AverageUnsharedStackSize),max(AverageUnsharedStackSize),mean(AverageUnsharedStackSize),stddev(AverageUnsharedStackSize)
gecode,wordpress,40,60,3,5,881.000000,881.000000,881.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.620000,0.770000,0.692500,0.053092,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.017500,0.008292,0.640000,0.710000,0.677500,0.025860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7432.000000,7430.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,60,4,0,641.000000,641.000000,641.000000,0.000000,2440.000000,2440.000000,2440.000000,0.000000,0.000000,0.030000,0.012083,0.008154,0.000000,0.020000,0.012083,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015833,0.008122,0.020000,0.050000,0.032500,0.009242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7314.833333,2.153808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,60,4,1,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.030000,0.012083,0.008154,0.000000,0.020000,0.013750,0.005637,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012917,0.007348,0.030000,0.050000,0.038333,0.006872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7320.666667,2.211083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,60,4,2,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.030000,0.014167,0.007022,0.000000,0.020000,0.011667,0.007993,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.016667,0.005528,0.020000,0.050000,0.035000,0.008660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7404.000000,3.055050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,60,4,3,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.020000,0.017083,0.005385,0.010000,0.030000,0.014583,0.005758,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015417,0.007059,0.030000,0.050000,0.039583,0.007895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7384.000000,7382.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,60,4,4,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.040000,0.050000,0.042500,0.004330,0.000000,0.000000,0.000000,0.000000,0.020000,0.020000,0.020000,0.000000,0.040000,0.070000,0.047500,0.012990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7408.000000,7416.000000,7411.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,60,4,5,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.020000,0.012500,0.008292,0.620000,0.800000,0.675000,0.072629,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.020000,0.007071,0.630000,0.770000,0.685000,0.055902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7436.000000,7432.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,3,0,1108.000000,1108.000000,1108.000000,0.000000,3240.000000,3240.000000,3240.000000,0.000000,0.000000,0.020000,0.011250,0.008323,0.000000,0.040000,0.013750,0.009492,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.013750,0.009043,0.030000,0.060000,0.048750,0.010921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7314.166667,2.303379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,3,1,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.030000,0.015000,0.009574,0.000000,0.030000,0.013333,0.008498,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015000,0.007071,0.030000,0.080000,0.052083,0.011173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7320.166667,2.443813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,3,2,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.030000,0.013333,0.006872,0.000000,0.020000,0.014583,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014583,0.008650,0.030000,0.070000,0.051250,0.011659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7404.000000,2.581989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,3,3,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.030000,0.016667,0.007454,0.000000,0.040000,0.015833,0.008620,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.007217,0.030000,0.080000,0.056250,0.011837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7382.666667,2.211083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,3,4,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.030000,0.012500,0.012990,0.030000,0.060000,0.045000,0.011180,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.015000,0.005000,0.050000,0.070000,0.065000,0.008660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7408.000000,7416.000000,7412.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,3,5,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.010000,0.020000,0.015000,0.005000,0.610000,0.650000,0.627500,0.014790,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015000,0.011180,0.620000,0.660000,0.647500,0.016394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7432.000000,7429.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,4,0,841.000000,841.000000,841.000000,0.000000,3240.000000,3240.000000,3240.000000,0.000000,0.000000,0.030000,0.012917,0.007895,0.000000,0.020000,0.013333,0.007454,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015833,0.007022,0.020000,0.060000,0.039583,0.008888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7315.333333,2.211083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,4,1,881.000000,881.000000,881.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.010000,0.030000,0.016250,0.005637,0.000000,0.020000,0.011667,0.008498,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.016667,0.007454,0.020000,0.060000,0.042500,0.010508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.666667,2.808717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,4,2,881.000000,881.000000,881.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.012500,0.007773,0.000000,0.030000,0.014583,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.017083,0.007895,0.020000,0.050000,0.042500,0.007773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7403.833333,1.818119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,4,3,881.000000,881.000000,881.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.030000,0.015000,0.009574,0.000000,0.030000,0.016250,0.008069,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015000,0.007071,0.030000,0.060000,0.046667,0.008498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7382.500000,2.254625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,4,4,881.000000,881.000000,881.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.030000,0.050000,0.042500,0.008292,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.020000,0.007071,0.040000,0.080000,0.057500,0.014790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7408.000000,7412.000000,7410.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,40,80,4,5,881.000000,881.000000,881.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.010000,0.030000,0.015000,0.008660,0.610000,0.770000,0.675000,0.060208,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.008292,0.640000,0.700000,0.660000,0.024495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7432.000000,7430.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,3,0,61.000000,61.000000,61.000000,0.000000,60.000000,60.000000,60.000000,0.000000,0.000000,0.020000,0.009583,0.006110,0.000000,0.020000,0.014583,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.013333,0.007454,0.000000,0.020000,0.012500,0.006614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.666667,1.972027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,3,1,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.020000,0.010833,0.007022,0.010000,0.020000,0.016667,0.004714,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010833,0.006401,0.010000,0.030000,0.018333,0.005528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7324.000000,7332.000000,7327.166667,1.993043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,3,2,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.020000,0.015417,0.006442,0.000000,0.020000,0.012500,0.006614,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.005951,0.010000,0.030000,0.017917,0.004983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7388.000000,7396.000000,7391.833333,2.153808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,3,3,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.010000,0.020000,0.015417,0.004983,0.010000,0.030000,0.021250,0.004390,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.016250,0.005637,0.010000,0.030000,0.020833,0.005713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7384.000000,7392.000000,7386.833333,2.443813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,3,4,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.300000,0.520000,0.375000,0.085294,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.017500,0.004330,0.320000,0.340000,0.330000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7408.000000,7416.000000,7411.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,3,5,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.030000,0.015000,0.011180,11.700000,12.410000,11.950000,0.277218,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,11.620000,11.800000,11.730000,0.072457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7432.000000,7432.000000,7432.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,4,0,61.000000,61.000000,61.000000,0.000000,60.000000,60.000000,60.000000,0.000000,0.000000,0.020000,0.011250,0.007253,0.000000,0.020000,0.014167,0.005713,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.013333,0.007454,0.000000,0.020000,0.015000,0.006455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.000000,2.886751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,4,1,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.030000,0.015833,0.008122,0.000000,0.030000,0.012083,0.008154,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014583,0.008154,0.000000,0.030000,0.016667,0.008498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7324.000000,7332.000000,7327.166667,3.050501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,4,2,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.030000,0.013750,0.006333,0.000000,0.020000,0.014583,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.016250,0.006333,0.000000,0.020000,0.014583,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7388.000000,7396.000000,7391.500000,2.397916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,4,3,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.030000,0.014583,0.007059,0.010000,0.040000,0.021250,0.007253,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013333,0.005528,0.010000,0.030000,0.022917,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7384.000000,7388.000000,7387.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,4,4,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.300000,0.340000,0.322500,0.017854,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.300000,0.340000,0.330000,0.017321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7408.000000,7412.000000,7409.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,0,4,5,121.000000,121.000000,121.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.020000,0.010000,0.007071,14.920000,15.210000,15.025000,0.119269,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.017500,0.004330,14.840000,15.810000,15.162500,0.392197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7432.000000,7436.000000,7435.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,3,0,2061.000000,2061.000000,2061.000000,0.000000,6060.000000,6060.000000,6060.000000,0.000000,0.000000,0.020000,0.012917,0.007348,0.000000,0.020000,0.011667,0.007993,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014167,0.007592,0.050000,0.110000,0.089167,0.015523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7844.000000,7856.000000,7850.000000,3.829708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,3,1,2121.000000,2121.000000,2121.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.000000,0.020000,0.013333,0.007454,0.000000,0.030000,0.013333,0.007454,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.016667,0.007454,0.060000,0.100000,0.088750,0.012353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8192.000000,8216.000000,8200.333333,5.647025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,3,2,2121.000000,2121.000000,2121.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.000000,0.020000,0.015000,0.005774,0.000000,0.020000,0.014167,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.019167,0.007592,0.060000,0.110000,0.087500,0.014790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8132.000000,8148.000000,8140.833333,4.159995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,3,3,2121.000000,2121.000000,2121.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.000000,0.030000,0.013333,0.007454,0.000000,0.030000,0.019167,0.008620,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.016667,0.006872,0.060000,0.110000,0.092917,0.014283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8084.000000,8116.000000,8093.500000,6.304760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,3,4,2121.000000,2121.000000,2121.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.000000,0.020000,0.007500,0.008292,0.090000,0.120000,0.105000,0.015000,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.160000,0.200000,0.180000,0.014142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8104.000000,8116.000000,8113.000000,5.196152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,3,5,2121.000000,2121.000000,2121.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.000000,0.010000,0.007500,0.004330,4.870000,5.000000,4.942500,0.051174,0.000000,0.000000,0.000000,0.000000,0.020000,0.020000,0.020000,0.000000,4.650000,5.280000,4.882500,0.244170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8116.000000,8128.000000,8123.000000,4.358899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,4,0,1561.000000,1561.000000,1561.000000,0.000000,6060.000000,6060.000000,6060.000000,0.000000,0.000000,0.020000,0.011250,0.007253,0.010000,0.020000,0.013750,0.004841,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014167,0.008122,0.040000,0.080000,0.067917,0.013534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7504.000000,7524.000000,7514.666667,4.109609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,4,1,1621.000000,1621.000000,1621.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.000000,0.030000,0.013750,0.007535,0.000000,0.030000,0.012917,0.008888,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.018750,0.009709,0.040000,0.090000,0.070000,0.013540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7540.000000,7560.000000,7552.000000,5.537749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,4,2,1621.000000,1621.000000,1621.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.000000,0.020000,0.013750,0.006960,0.000000,0.020000,0.012917,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.013750,0.009492,0.040000,0.100000,0.072083,0.018023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7508.000000,7528.000000,7515.833333,5.828569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,4,3,1621.000000,1621.000000,1621.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.000000,0.030000,0.014167,0.007592,0.000000,0.040000,0.017917,0.008154,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.017917,0.005758,0.040000,0.090000,0.076250,0.014087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7600.000000,7620.000000,7610.000000,5.033223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,4,4,1621.000000,1621.000000,1621.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.090000,0.140000,0.107500,0.019203,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.022500,0.008292,0.150000,0.170000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7636.000000,7644.000000,7641.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,100,4,5,1621.000000,1621.000000,1621.000000,0.000000,6120.000000,6120.000000,6120.000000,0.000000,0.010000,0.020000,0.012500,0.004330,4.570000,5.190000,4.775000,0.248042,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,4.700000,4.910000,4.817500,0.094174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7644.000000,7656.000000,7648.000000,4.898979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,3,0,261.000000,261.000000,261.000000,0.000000,660.000000,660.000000,660.000000,0.000000,0.000000,0.020000,0.008750,0.006654,0.000000,0.020000,0.010833,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010833,0.007592,0.010000,0.030000,0.015833,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7314.833333,2.443813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,3,1,321.000000,321.000000,321.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.000000,0.020000,0.010000,0.007638,0.000000,0.020000,0.012917,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.011250,0.007806,0.000000,0.030000,0.016667,0.006872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7320.500000,2.661453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,3,2,321.000000,321.000000,321.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.000000,0.040000,0.013750,0.008069,0.000000,0.020000,0.012917,0.006110,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.011667,0.007993,0.010000,0.040000,0.019583,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7403.833333,2.702879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,3,3,321.000000,321.000000,321.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.000000,0.020000,0.010833,0.007592,0.000000,0.030000,0.015000,0.009574,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014583,0.006442,0.010000,0.040000,0.020833,0.007592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7383.500000,2.397916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,3,4,321.000000,321.000000,321.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.010000,0.020000,0.015000,0.005000,0.120000,0.160000,0.132500,0.016394,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.120000,0.170000,0.135000,0.020616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7416.000000,7420.000000,7417.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,3,5,321.000000,321.000000,321.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.010000,0.020000,0.015000,0.005000,6.100000,6.460000,6.307500,0.143418,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.008292,6.180000,6.420000,6.315000,0.099373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7432.000000,7431.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,4,0,211.000000,211.000000,211.000000,0.000000,660.000000,660.000000,660.000000,0.000000,0.000000,0.030000,0.010000,0.007638,0.000000,0.030000,0.010000,0.008165,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012917,0.009345,0.000000,0.030000,0.016250,0.007535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7314.333333,2.285218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
